2	0.18582
36	0.04324
37	0.14483
38	0.20847
39	0.30430
41	0.15921
44	0.19557
45	0.20265
47	0.21287
50	0.25453
51	0.24831
52	0.20962
53	0.21063
55	0.23294
60	0.22471
61	0.15537
62	0.22471
63	0.22471
66	0.21341
67	0.27976
71	0.23404
72	0.21618
79	0.22118
80	0.21822
81	0.20945
82	0.22326
85	0.20945
87	0.22326
91	0.22783
92	0.21268
93	0.21268
95	0.25067
97	0.15537
99	0.22471
103	0.23784
109	0.27484
111	0.16023
119	0.20218
120	0.21274
123	0.24251
125	0.20870
132	0.19924
135	0.14778
136	0.17347
138	0.21880
139	0.16448
142	0.17284
143	0.20956
144	0.13220
145	0.16077
146	0.13240
153	0.20917
161	0.29580
164	0.25780
165	0.04828
168	0.06736
169	0.12769
171	0.18196
172	0.11750
173	0.11560
181	0.04692
185	0.11536
186	0.11536
187	0.12491
190	0.08388
191	0.11680
192	0.10503
193	0.04324
195	0.16701
224	0.21618
225	0.21397
232	0.07041
233	0.08703
238	0.10074
242	0.19476
243	0.20496
251	0.04324
255	0.20713
256	0.26883
262	0.31039
283	0.34631
285	0.34263
290	0.34657
292	0.31476
293	0.28629
295	0.33694
300	0.15797
318	0.25749
320	0.21319
322	0.20748
329	0.21247
333	0.21192
336	0.11401
339	0.12830
340	0.19835
341	0.19835
343	0.12512
360	0.09939
361	0.20708
363	0.21301
366	0.11811
372	0.14993
374	0.19836
376	0.21047
379	0.28198
380	0.24506
381	0.30321
390	0.26268
391	0.30399
423	0.17964
424	0.17941
436	0.20691
437	0.20691
440	0.21232
445	0.20850
450	0.25528
463	0.20835
464	0.20563
480	0.23111
481	0.19193
482	0.25338
483	0.25338
485	0.11250
488	0.20033
489	0.20636
490	0.20636
491	0.22419
492	0.22419
494	0.31907
495	0.37282
509	0.25405
522	0.25678
533	0.23985
534	0.23985
537	0.20986
538	0.24509
540	0.22408
542	0.18343
544	0.25347
546	0.19841
548	0.14086
549	0.23629
551	0.23954
552	0.22203
554	0.22004
555	0.26659
556	0.23830
557	0.23830
564	0.25266
569	0.18861
570	0.28512
572	0.25226
575	0.28557
580	0.20195
583	0.09222
584	0.18399
