2	0.29
36	0.35
37	0.24
38	0.31
39	0.40
41	0.26
44	0.30
45	0.30
47	0.32
50	0.35
51	0.35
52	0.32
53	0.32
55	0.34
57	0.39
60	0.33
61	0.49
62	0.33
63	0.33
66	0.32
67	0.38
71	0.34
72	0.33
79	0.33
80	0.33
81	0.32
82	0.44
85	0.32
87	0.44
91	0.46
92	0.32
93	0.32
95	0.35
97	0.49
99	0.33
103	0.35
109	0.38
111	0.26
119	0.32
120	0.33
123	0.35
125	0.32
132	0.31
135	0.25
136	0.28
138	0.32
139	0.27
142	0.28
143	0.31
144	0.24
145	0.27
146	0.24
153	0.32
161	0.39
164	0.35
165	0.13
168	0.16
169	0.23
171	0.28
172	0.22
173	0.22
181	0.13
185	0.22
186	0.22
187	0.22
190	0.18
191	0.22
192	0.20
193	0.35
194	0.32
195	0.28
224	0.32
225	0.32
232	0.17
233	0.43
238	0.44
242	0.31
243	0.32
251	0.35
255	0.31
256	0.37
262	0.41
283	0.45
285	0.44
290	0.45
292	0.41
293	0.38
295	0.44
300	0.26
318	0.36
320	0.33
322	0.32
329	0.33
333	0.33
336	0.46
339	0.24
340	0.32
341	0.32
343	0.23
360	0.20
361	0.33
363	0.33
366	0.23
372	0.25
374	0.31
376	0.32
379	0.39
380	0.35
381	0.41
390	0.37
391	0.41
423	0.28
424	0.28
436	0.31
437	0.31
440	0.32
445	0.32
450	0.36
463	0.31
464	0.31
480	0.33
481	0.29
482	0.35
483	0.35
485	0.21
488	0.30
489	0.31
490	0.31
491	0.32
492	0.32
494	0.39
495	0.42
509	0.35
522	0.35
533	0.34
534	0.34
537	0.31
538	0.34
540	0.32
542	0.28
544	0.35
546	0.30
548	0.24
549	0.33
551	0.34
552	0.32
554	0.32
555	0.36
556	0.33
557	0.33
564	0.35
569	0.29
570	0.38
572	0.35
575	0.38
580	0.30
583	0.19
584	0.29
593	0.30
594	0.29
598	0.26
600	0.19
602	0.34
604	0.35
605	0.23
606	0.27
607	0.32
608	0.33
609	0.33
610	0.35
612	0.24
615	0.28
616	0.21
618	0.30
620	0.39
621	0.39
624	0.28
626	0.18
627	0.27
628	0.38
630	0.35
638	0.38
640	0.37
642	0.40
643	0.40
644	0.38
649	0.26
652	0.32
656	0.31
658	0.34
673	0.32
674	0.31
676	0.36
677	0.31
679	0.36
681	0.38
686	0.37
688	0.40
691	0.36
693	0.40
696	0.34
697	0.40
708	0.27
712	0.27
714	0.35
715	0.37
733	0.23
738	0.23
777	0.27
778	0.39
781	0.38
785	0.23
786	0.32
794	0.35
795	0.32
800	0.39
814	0.30
816	0.32
819	0.45
843	0.32
844	0.36
853	0.36
855	0.40
856	0.39
857	0.40
859	0.28
864	0.20
867	0.22
869	0.24
870	0.22
874	0.24
882	0.25
897	0.13
898	0.19
902	0.20
903	0.21
912	0.24
915	0.21
918	0.17
919	0.23
929	0.23
932	0.33
950	0.45
954	0.46
968	0.43
969	0.41
983	0.36
985	0.32
1015	0.37
1016	0.31
1017	0.25
1018	0.29
1020	0.32
1021	0.25
1022	0.28
1023	0.29
1024	0.26
1025	0.31
1026	0.31
1027	0.31
1028	0.34
1029	0.26
1030	0.31
1031	0.31
1032	0.24
1033	0.33
1034	0.33
1035	0.24
1036	0.31
1037	0.31
1038	0.31
1039	0.32
1040	0.32
1041	0.31
1043	0.28
1045	0.32
1046	0.32
1047	0.32
1048	0.24
1049	0.32
1050	0.32
1051	0.32
1052	0.32
1053	0.32
1054	0.32
1055	0.32
1056	0.20
1057	0.31
1058	0.32
1059	0.24
1060	0.24
1061	0.32
1062	0.28
1063	0.32
1064	0.31
1066	0.31
1067	0.31
1068	0.25
1069	0.32
1070	0.31
1071	0.31
1072	0.33
1074	0.30
1075	0.30
1076	0.32
1077	0.32
1078	0.31
1079	0.31
1080	0.32
1081	0.32
1082	0.32
1083	0.37
1084	0.32
1085	0.32
1086	0.29
1088	0.21
1089	0.35
1090	0.36
1091	0.35
1092	0.37
1093	0.37
1094	0.34
1095	0.35
1096	0.26
1097	0.43
1098	0.31
1099	0.31
1100	0.32
1101	0.32
1102	0.34
1103	0.31
1104	0.31
1105	0.31
1106	0.32
1107	0.32
1108	0.34
1109	0.35
1110	0.27
1111	0.32
1112	0.23
1113	0.33
1114	0.33
1115	0.33
1116	0.33
1117	0.33
1118	0.33
1119	0.33
1120	0.32
1121	0.32
1122	0.32
1123	0.33
1124	0.33
1125	0.33
1126	0.33
1127	0.33
1128	0.33
1129	0.35
1130	0.32
1131	0.35
1132	0.34
1134	0.20
1135	0.40
1136	0.44
1137	0.44
1138	0.42
1139	0.29
1140	0.42
1141	0.40
1142	0.40
1143	0.39
1144	0.32
1145	0.41
1146	0.35
1147	0.40
1151	0.33
1152	0.33
1153	0.33
1154	0.34
1155	0.35
1156	0.45
1157	0.33
1158	0.32
1159	0.36
1160	0.29
1161	0.30
1162	0.30
1163	0.25
1166	0.30
1167	0.30
1168	0.31
1169	0.31
1170	0.28
1171	0.30
1172	0.30
1173	0.39
1174	0.34
1175	0.31
1177	0.32
1179	0.31
1180	0.33
1181	0.28
1183	0.34
1184	0.19
1185	0.27
1187	0.32
1188	0.23
1189	0.36
1190	0.26
1191	0.33
1192	0.45
1193	0.37
1194	0.41
1196	0.33
1197	0.33
1198	0.33
1199	0.35
1200	0.34
1201	0.36
1202	0.38
1203	0.39
1204	0.34
1205	0.39
1207	0.24
1208	0.32
1209	0.33
1211	0.17
1212	0.44
1213	0.39
1214	0.39
1215	0.36
1216	0.34
1217	0.34
1218	0.35
1219	0.33
1221	0.23
1223	0.32
1226	0.32
1227	0.32
1228	0.32
1229	0.33
1230	0.33
1232	0.33
1233	0.32
1235	0.32
1237	0.32
1238	0.33
1239	0.33
1241	0.38
1242	0.33
1243	0.32
1244	0.37
1246	0.25
1247	0.31
1248	0.28
1249	0.31
1250	0.32
1251	0.43
1252	0.21
1253	0.33
1254	0.32
1255	0.31
1256	0.26
1257	0.31
1259	0.31
1260	0.26
1261	0.26
1262	0.26
1264	0.32
1265	0.31
1267	0.31
1268	0.27
1269	0.32
1270	0.31
1271	0.33
1272	0.33
1273	0.32
1274	0.32
1275	0.39
1276	0.33
1277	0.29
1278	0.32
1279	0.33
1280	0.33
1281	0.26
1283	0.30
1284	0.30
1286	0.33
1287	0.33
1289	0.33
1290	0.33
1291	0.32
1292	0.32
1293	0.32
1294	0.32
1297	0.33
1298	0.33
1299	0.32
1300	0.32
1301	0.33
1307	0.46
1309	0.32
1312	0.46
1315	0.33
1316	0.33
1317	0.46
1319	0.33
1321	0.33
1322	0.33
1323	0.33
1324	0.33
1325	0.33
1326	0.28
1327	0.33
1328	0.32
1329	0.22
1330	0.32
1331	0.32
1332	0.32
1333	0.32
1334	0.32
1336	0.32
1337	0.32
1338	0.32
1339	0.39
1340	0.32
1341	0.32
1342	0.32
1343	0.34
1344	0.38
1345	0.38
1346	0.42
1347	0.34
1348	0.32
1349	0.32
1350	0.32
1351	0.32
1352	0.29
1353	0.33
1354	0.23
1355	0.33
1356	0.33
1357	0.32
1358	0.30
1359	0.32
1360	0.32
1361	0.18
1362	0.32
1363	0.33
1364	0.36
1365	0.30
1367	0.33
1368	0.37
1370	0.22
1371	0.32
1372	0.28
1374	0.32
1375	0.34
1376	0.38
1377	0.33
1378	0.25
1379	0.42
1380	0.31
1381	0.36
1382	0.41
1383	0.36
1384	0.36
1385	0.36
1386	0.36
1388	0.43
1389	0.34
1390	0.38
1391	0.39
1392	0.41
1393	0.34
1394	0.39
1395	0.35
1396	0.35
1397	0.29
1398	0.39
1399	0.32
1400	0.31
1401	0.32
1402	0.27
1403	0.33
1404	0.32
1405	0.26
1406	0.32
1407	0.32
1408	0.33
1409	0.38
1411	0.37
1412	0.36
1413	0.36
1414	0.32
1416	0.37
1417	0.36
1418	0.32
1419	0.33
1420	0.30
1421	0.30
1422	0.24
1423	0.19
1424	0.19
1425	0.30
1426	0.30
1427	0.25
1428	0.25
1429	0.31
1430	0.31
1431	0.31
1432	0.31
1433	0.30
1434	0.30
1436	0.25
1438	0.31
1439	0.31
1440	0.31
1441	0.26
1442	0.31
1443	0.31
1444	0.31
1445	0.31
1446	0.28
1447	0.28
1448	0.31
1449	0.23
1450	0.23
1453	0.30
1455	0.30
1456	0.25
1457	0.20
1458	0.30
1459	0.31
1460	0.32
1461	0.33
1462	0.27
1463	0.33
1464	0.31
1465	0.31
