2	519.3184508
36	14402.39472
37	923.725255
38	604.8251488
39	476.6128868
41	665.9939044
44	817.6856076
45	827.1491619
47	533.7651121
50	567.101288
51	617.8659079
52	449.2554485
53	354.2114424
55	389.2658035
60	382.0146996
61	5474.306453
62	382.0146996
63	382.0146996
66	477.9750581
67	500.8834423
71	388.6970449
72	359.9671956
79	360.4575306
80	431.5612804
81	395.7220325
82	2728.611311
85	395.7220325
87	2728.611311
91	2698.69067
92	413.4367854
93	413.4367854
95	451.1583591
97	5474.306453
99	382.0146996
103	399.8861204
109	425.3725132
111	557.0082239
119	363.4918276
120	341.9900142
123	483.7934858
125	357.6486661
132	638.5379442
135	729.5800674
136	589.3164636
138	698.7709494
139	618.8540992
142	538.821858
143	540.5443702
144	722.3233929
145	577.4092457
146	604.6885272
153	538.4991783
161	478.4987836
164	443.0751471
165	859.4592485
168	696.8284393
169	533.7164922
171	596.6321133
172	599.3504423
173	542.8732507
181	882.2422934
185	651.6633638
186	651.6633638
187	760.7018143
190	816.1655163
191	536.186951
192	706.7880874
193	14402.39472
195	462.2031104
224	389.8734284
225	407.7895137
232	618.9685338
233	8397.281987
238	7030.637971
242	389.2930621
243	421.324042
251	14402.39472
255	579.56292
256	543.8773796
262	531.078046
283	451.5520518
285	462.9250846
290	454.1944164
292	496.18138
293	461.6029877
295	459.1383848
300	587.4106648
318	469.0762153
320	441.5909941
322	418.3987718
329	450.5062249
333	415.9428814
336	6327.243243
339	588.7955776
340	386.0423633
341	386.0423633
343	562.4249409
360	537.5235301
361	412.8502738
363	437.9883441
366	470.4973023
372	545.3340322
374	482.2152446
376	416.1020451
379	481.710885
380	437.2536988
381	584.7097712
390	470.7073263
391	479.3811915
423	582.042588
424	597.2909194
436	631.7884723
437	631.7884723
440	433.7255969
445	455.79084
450	482.3205479
463	671.4972105
464	607.0922145
480	438.2478067
481	898.5661039
482	668.4618588
483	668.4618588
485	991.186389
488	757.5972558
489	656.2646156
490	656.2646156
491	457.7232317
492	457.7232317
494	22.88525868
495	20.67669168
509	700.2625378
522	692.5956353
533	682.3766199
534	682.3766199
537	676.9380425
538	597.6755779
540	608.6610144
542	764.4677967
544	661.4846283
546	734.0391115
548	962.6459545
549	730.5922817
551	605.7898271
552	676.5024844
554	844.2351709
555	549.9787266
556	703.0811392
