2	0.10493
36	0.00249
37	0.07649
38	0.12702
39	0.21642
41	0.08557
44	0.11663
45	0.12235
47	0.12925
50	0.17016
51	0.16281
52	0.12470
53	0.12297
55	0.14270
60	0.13797
61	0.02884
62	0.13797
63	0.13797
66	0.12872
67	0.19128
71	0.14410
72	0.12775
79	0.13388
80	0.13154
81	0.12322
82	0.08568
85	0.12322
87	0.08568
91	0.08445
92	0.12393
93	0.12393
95	0.16203
97	0.02884
99	0.13797
103	0.14551
109	0.18040
111	0.08585
119	0.10985
120	0.12240
123	0.15455
125	0.11920
132	0.11647
135	0.07630
136	0.09548
138	0.13774
139	0.08823
142	0.09374
143	0.12727
144	0.06462
145	0.08438
146	0.06375
153	0.12390
161	0.20872
164	0.17205
165	0.01369
168	0.02291
169	0.05981
171	0.10410
172	0.05364
173	0.05136
181	0.01312
185	0.05291
186	0.05291
187	0.06050
190	0.03312
191	0.05300
192	0.04626
193	0.00249
195	0.08635
224	0.12962
225	0.12785
232	0.02417
233	0.00896
238	0.01213
242	0.10699
243	0.11835
251	0.00249
255	0.12305
256	0.17682
262	0.21264
283	0.24382
285	0.24061
290	0.24209
292	0.22074
293	0.19656
295	0.23821
300	0.08340
318	0.16738
320	0.12416
322	0.11706
329	0.12116
333	0.11934
336	0.01542
339	0.06038
340	0.10676
341	0.10676
343	0.05730
360	0.04047
361	0.11506
363	0.12209
366	0.05157
372	0.07748
374	0.11409
376	0.12241
379	0.18441
380	0.15255
381	0.20263
390	0.16858
391	0.20329
423	0.10138
424	0.10066
436	0.12490
437	0.12490
440	0.12653
445	0.12284
450	0.16775
463	0.12834
464	0.12288
480	0.14909
481	0.11448
482	0.16954
483	0.16954
485	0.05212
488	0.12065
489	0.12498
490	0.12498
491	0.14338
492	0.14338
494	0.23833
495	0.30445
509	0.16900
522	0.17431
533	0.15685
534	0.15685
537	0.13001
538	0.16064
540	0.14348
542	0.10664
544	0.17071
546	0.11915
548	0.07326
549	0.15353
551	0.15587
552	0.13950
554	0.14064
555	0.18304
556	0.15579
557	0.15579
564	0.16773
569	0.11044
570	0.19795
572	0.16746
575	0.19830
580	0.12236
583	0.03841
584	0.10673
593	0.12139
594	0.11869
598	0.08559
600	0.03653
602	0.16412
604	0.17324
605	0.06755
606	0.09243
607	0.15505
608	0.12873
609	0.12584
610	0.18285
612	0.06398
615	0.10453
616	0.04787
618	0.12752
620	0.23419
621	0.23473
624	0.10040
626	0.02996
627	0.09042
628	0.22755
630	0.16768
638	0.19814
640	0.19127
642	0.21618
643	0.21618
644	0.19814
649	0.08432
652	0.12445
656	0.12603
658	0.16411
673	0.11453
674	0.10729
676	0.19461
677	0.11538
679	0.16702
681	0.18584
686	0.21182
688	0.20371
691	0.19975
693	0.20874
696	0.14022
697	0.20716
708	0.08905
712	0.08682
714	0.15294
715	0.17638
733	0.05576
738	0.05595
777	0.09079
